,dominant_topic,original_text,topic_perc_contrib,tokens,num_tokens,unique_tokens,num_unique_tokens,keywords
14165,h,"['pretty', 'comfortable', 'premium', 'economy', 'seats', 'decent', 'food', 'huge', 'pillows', 'pe', 'bit', 'snarky', 'staff', 'isnt', 'suitable', 'airline', 'flies', 'asian', 'countries', 'people', 'expect', 'different', 'behaviour', 'staff']",0.5194000005722046,"['main_cabin_extra', 'seat', 'joke', 'regular_economy', 'person_reclined', 'seat_reclined', 'seat_pocket', 'headphone', 'paperwork', 'disappointment', 'travel', 'jfk_lax', 'platinum_status']",13,"['paperwork', 'seat', 'person_reclined', 'regular_economy', 'headphone', 'platinum_status', 'disappointment', 'travel', 'main_cabin_extra', 'joke', 'jfk_lax', 'seat_pocket', 'seat_reclined']",13,"flight, plane, food, service, passenger, economy, staff, airline, crew, aircraft"
16303,j,"['seat', 'acceptable', 'short', 'haul', 'flight', 'hours', 'trying', 'sleep', 'crampt', 'width', 'miles', 'leg', 'room', 'sure', 'people', 'fan', '757s', 'providing', 'come', 'prepared', 'lack', 'board', 'entertainment', 'planes', 'relatively', 'comfortable', 'long', 'haul', 'flights', 'hesitate', 'fly']",0.766700029373169,"['seat', 'window', 'seat', 'people', 'motion_sickness']",5,"['seat', 'people', 'window', 'motion_sickness']",4,"flight, plane, service, way, aircraft, staff, airline, food, crew, experience"
22447,i,"['leg', 'room', 'obstructed', 'protrusion', 'emergency', 'raft', 'door']",0.6276999711990356,"['premium_economy_worth_extra', 'cost', 'economy', 'entertainment', 'monitor', 'standard_economy', 'reason', 'business', 'lack_space', 'seat', 'fully_reclines']",11,"['seat', 'premium_economy_worth_extra', 'entertainment', 'business', 'lack_space', 'reason', 'fully_reclines', 'economy', 'cost', 'standard_economy', 'monitor']",11,"flight, airline, airport, business_class, plane, experience, cabin, way, bag, day"
17234,j,"['taller', 'passengers', 'seat', 'extra', 'leg', 'room', 'passthrough', 'access', 'aisle', 'seat', 'tucked', '68', 'able', 'extend', 'fully', 'slept', 'feet', 'hanging', 'end', 'foot', 'stool', 'tucking', 'standard', 'biz', 'class', 'seat', 'ba']",0.4668999910354614,"['extra_leg_room', 'underseat_space', 'row_23', 'emergency_exit', 'seat', 'addition', 'bathroom', 'upfront']",8,"['seat', 'addition', 'underseat_space', 'extra_leg_room', 'upfront', 'emergency_exit', 'row_23', 'bathroom']",8,"flight, plane, service, way, aircraft, staff, airline, food, crew, experience"
19659,e,"['utility', 'box', 'seat', 'greatly', 'reduces', 'feet', 'space', 'seat', 'height', 'low', 'able', 'fit', 'soft', 'sided', 'pt', 'carrier', '11in', 'tall', 'seat', 'matter', 'tried']",0.36390000581741333,"['newcastle_dubai', 'june_2018', 'seat', 'toilet', 'disturb', 'cabin', 'mini_cabin', 'seat']",8,"['seat', 'june_2018', 'cabin', 'newcastle_dubai', 'mini_cabin', 'toilet', 'disturb']",7,"flight, window, passenger, plane, bag, people, leg_room, american_airlines, bulkhead, service"
17182,i,"['noisy', 'crewrest', 'place', 'serve', 'forgotten', 'crew', 'seat']",0.45669999718666077,"['flight', 'aircraft', 'cabin_crew', 'food', 'problem']",5,"['flight', 'cabin_crew', 'food', 'aircraft', 'problem']",5,"flight, airline, airport, business_class, plane, experience, cabin, way, bag, day"
17806,j,"['layout', 'british', 'air', 'business', 'class', 'crazy', '242', 'seating', 'bad', 'windowportal', 'aisle', 'window', 'seats', 'annoying', 'flight', 'attendants', 'lean', 'time', 'serve', 'inside', 'seats', 'facing', 'backwards', 'effectively', 'storage', 'seat', 'including', 'pillow', 'blanket', 'beddingthat', 'told', 'floor', 'lap', 'stuff', 'overhead', 'airborne', 'seat', 'fully', 'reclineyou', 'manually', 'unlock', 'panel', 'feet', 'flip', 'footrest', 'lower', 'bed', 'ready', 'sleep', 'lucky', 'row', 'aisle', 'seat', 'blocks', 'inside', 'guests', 'getting', 'physically', 'step', 'design', 'food', 'service', 'average', 'best', 'london', 'singapore', 'flight', 'doubtful', 'use', 'british', 'air', 'business', 'class', 'measure', 'airlines', 'comfort', 'service']",0.26179999113082886,"['seat', 'able_stretch_legs', 'people_gather', 'bathroom', 'bother', 'seat', 'returni', '15a', 'economy_comfort', 'exchange', 'person', 'seat_mate', '30b']",13,"['economy_comfort', 'seat', 'exchange', '30b', 'people_gather', '15a', 'seat_mate', 'person', 'able_stretch_legs', 'returni', 'bother', 'bathroom']",12,"flight, plane, service, way, aircraft, staff, airline, food, crew, experience"
151,f,"['charlotte', 'dayton', 'rarely', 'fly', 'know', 'ropes', 'staff', 'ticket', 'counter', 'friendly', 'helpful', 'woman', 'counter', 'outside', 'plane', 'stewardess', 'condescending', 'rude', 'treatment', 'customers', 'business', 'tolerated']",0.745199978351593,"['know', 'rope', 'staff', 'ticket_counter', 'friendly_helpful', 'woman_counter', 'plane', 'stewardess', 'treatment', 'customer', 'business']",11,"['rope', 'stewardess', 'customer', 'staff', 'woman_counter', 'business', 'treatment', 'friendly_helpful', 'ticket_counter', 'know', 'plane']",11,"flight, plane, american_airlines, crew, people, airline, class, airport, problem, food"
22188,i,"['id', 'secret', 'row', '35', 'big', 'gap', 'row', '34', 'having', 'exit', 'row', 'paying', 'highly', 'recommend', 'row', '35', 'added', 'legroom', 'lack', 'claustrophobic', 'feel', 'cattle', 'class']",0.7675999999046326,"['seat', 'bed', 'service', 'food', 'meh']",5,"['seat', 'meh', 'food', 'bed', 'service']",5,"flight, airline, airport, business_class, plane, experience, cabin, way, bag, day"
11925,k,,0.4794999957084656,"['air_france', 'charged_extra', 'seat', 'economy_class', 'horribly_cramped', 'legroom', 'totally_unacceptable', '10h', 'flight', 'service', 'sardine', 'avoided_costs']",12,"['totally_unacceptable', 'seat', 'charged_extra', 'economy_class', 'sardine', 'flight', '10h', 'air_france', 'service', 'horribly_cramped', 'avoided_costs', 'legroom']",12,"flight, plane, window, people, class, ticket, staff, experience, way, passenger"
23787,,"['protrusion', 'door', 'bothersome', 'id', 'middle', 'seat', 'seat']",,"['seat', 'business_class', 'toilet', 'business_class', 'congregate']",5,"['seat', 'business_class', 'congregate', 'toilet']",4,
10701,j,,0.8837000131607056,"['premium_economy', 'leg_room', 'view', 'rockie', 'window', 'im_62', 'cross_legs', 'issue', 'cm7']",9,"['cross_legs', 'cm7', 'issue', 'im_62', 'leg_room', 'premium_economy', 'view', 'window', 'rockie']",9,"flight, plane, service, way, aircraft, staff, airline, food, crew, experience"
6618,i,"['regret', 'selecting', 'emirates', 'qatar', 'airways', 'flying', 'muscat', 'singapore', 'dubai', 'delayed', 'leg', 'rush', 'flight', 'gate', 'time', 'upset', 'seat', 'given', 'away', 'rebooked', 'flight', 'overbooking', 'incident', 'heard', 'unacceptable', 'decision', 'taken', 'hands', 'having', 'arrived', 'boarding', 'gate', 'time', 'told', 'seat', 'given', 'upsetting', 'finally', 'got', 'plane', '105am', 'issues', 'seating', 'allocation', 'families', 'couples', 'separated']",0.4404999911785126,"['london_dubai', 'time', 'flown_emirates', 'service', 'entertainment', 'blanket_pillow', 'staff_friendly', 'economy_class', 'pleasant_experience', 'pay', 'definitely_fly', 'emirate']",12,"['economy_class', 'entertainment', 'staff_friendly', 'pleasant_experience', 'emirate', 'definitely_fly', 'london_dubai', 'service', 'pay', 'flown_emirates', 'time', 'blanket_pillow']",12,"flight, airline, airport, business_class, plane, experience, cabin, way, bag, day"
21712,e,"['received', 'free', 'upgrade', 'business', 'flight', 'melbourne', 'abu', 'dhabi', 'lovely', 'surprise', 'gate', 'considering', 'older', 'aircraft', 'interior', 'remodeled', 'big', 'difference', 'classes', 'class', 'board', 'chef', 'dine', 'time', 'wonderful', 'service', 'ling', 'flight', 'ended', 'getting', 'hours', 'deep', 'continuious', 'sleep', 'lie', 'flat', 'bed', 'including', 'proper', 'matress', 'pillow', 'doona']",0.5062999725341797,"['economy', 'chair', 'window', 'little_bit', 'rest', 'bulkhead', 'didnt_feel', 'way', 'new_style', 'seat', 'reason']",11,"['little_bit', 'seat', 'bulkhead', 'rest', 'way', 'didnt_feel', 'chair', 'new_style', 'reason', 'economy', 'window']",11,"flight, window, passenger, plane, bag, people, leg_room, american_airlines, bulkhead, service"
14003,b,"['bought', 'seat', 'wing', 'whiteknuckle', 'flier', '15', 'hour', 'flight', 'entertainment', 'scarier', 'entertainment', '30a', 'completely', 'broken', 'resort', 'banging', 'console', 'pairs', 'headphones', 'work', 'seat', '30c', 'entertainment', 'worked', 'one', 'headphones', 'tried', 'headphones', 'business', 'class', 'argue', 'pair', 'premium', 'quality', 'booked', 'round', 'trip', 'air', 'india', 'experience', 'hassle', 'return', 'flight', 'time', 'point', 'choose', 'seat', 'row', '30', 'future', 'try', 'avoid', 'air', 'india', 'staff', 'poor', 'customer', 'service', 'flight', 'free', 'charge', 'turn', 'offignore', 'button', 'assistance']",0.5357000231742859,['leg_room'],1,['leg_room'],1,"plane, window, foot, flight, aisle, cabin, passenger, row, business_class, legroom"
26658,,"['seat', 'ill', 'willingly', 'sit', '800s', 'new', 'southwest', 'seating', 'arrangement', 'tight', 'shoulder', 'wise', 'seats', 'comfortable', 'added', 'leg', 'room', 'perk', 'making', 'best', 'seat', 'plane', 'try', '737700', 'equipped', 'flights', 'fly', 'jetblue', 'comfortable', 'a320s']",,"['hr_flight', 'life', 'ive_flown', 'seat']",4,"['hr_flight', 'ive_flown', 'life', 'seat']",4,
12999,g,"['time', 'flying', 'air', 'canada', 'rouge', 'think', 'flight', 'manyyz', 'seat', 'uncomfortable', 'small', 'pitch', '58', 'comfortable', 'food', 'drinks', 'limited', 'mediocre', 'free', 'alcohol', 'staff', 'looked', 'scruffy', 'rushing', 'things', 'inflight', 'entertainment', 'absent', 'limited', 'wireless', 'streaming', 'device', '10', 'hire', 'ipad', 'case', 'device', 'way', 'meals', 'overall', 'poor', 'service', 'avoid', 'flying', 'air', 'canada', 'rouge']",0.42570000886917114,"['box', 'portion', 'legroom', 'seat']",4,"['box', 'legroom', 'portion', 'seat']",4,"flight, service, aircraft, window, premium_economy, economy, space, cabin, business_class, food"
12945,d,"['flew', 'toronto', 'prague', 'air', 'canada', 'rouge', 'world', 'cup', 'june', '2018', 'seat', '28h', 'choice', 'wearing', 'jacket', 'tend', 'agree', 'little', 'bit', 'cold', 'excellent', 'legroom', '62', 'guy', 'trouble', 'stretching', 'legs', 'underneath', 'seat', 'power', 'outlet', '28h', '28k', 'quick', 'grab', 'cons', '28h', 'feet', 'away', 'lavatories', 'feel', 'effects', 'stinkfest', 'nose', 'lastly', 'people', 'use', 'corridor', 'connects', 'wings', 'stretch', 'chat', 'hard', 'time', 'trying', 'sleep', 'peacefully', 'hand', 'stand', 'couple', 'steps', 'stretch', 'limbs', 'overhead', 'storage', 'quick', 'grab', 'nearest', 'compartment', 'note', 'plane', 'super', 'old', 'power', 'tabletphoneipod', 'provide', 'entertainment']",0.4708999991416931,"['seat', 'air_vent', 'minor_issue', 'people']",4,"['seat', 'people', 'air_vent', 'minor_issue']",4,"flight, aircraft, plane, window, business_class, passenger, ticket, airline, cabin, luggage"
16682,g,"['service', 'comfortable', 'flat', 'bed', 'seat', 'economy', 'passengers', 'sneaking', 'business', 'cabin', 'use', 'washroom', 'lounge', 'stumble', 'darkened', 'cabin', 'lunchdinner', 'service', 'waking', 'people', 'fiddle', 'closed', 'curtain', 'walk', 'two', 'galleys', 'crew', 'dont', 'stop']",0.7677000164985657,"['luggage', 'stowage', 'de74', 'stowage', 'seat']",5,"['seat', 'luggage', 'stowage', 'de74']",4,"flight, service, aircraft, window, premium_economy, economy, space, cabin, business_class, food"
14872,i,"['seat', 'horrible', 'seat', 'room', 'expense', 'leg', 'room', 'row', '30', 'cramped', 'way', 'avoid', 'cost']",0.462799996137619,"['seat', 'leather', 'seat', 'three_hours', 'flight', 'plenty_legroom', 'seat_width']",7,"['seat', 'plenty_legroom', 'flight', 'seat_width', 'three_hours', 'leather']",6,"flight, airline, airport, business_class, plane, experience, cabin, way, bag, day"
29060,,"['seats', 'row', 'legroom', 'class', 'gate', 'check', 'large', 'carry', 'ons', 'overhead', 'bins', 'small']",,,0,[],0,
24029,,"['uncomfortable', 'business', 'seat', 'tight', 'footrest', 'new', 'lufthansa', 'equipment', 'sleep', 'seat', 'one', 'weird', 'angleflats', 'ended', 'halfsitting', 'touchpad', 'seat', 'control', 'worked', 'nearly', 'bad', 'extremely', 'annoying', 'new', 'remote', 'control', 'screen', 'developed', 'devices', 'fired', 'passed', 'watching', 'movie', 'annoying', 'restroom', 'exclusively', 'crew', 'business', 'passengers', 'share', 'two', 'extremely', 'tiny', 'obviously', 'economyclassequipped', 'restrooms', 'one', 'worst', 'business', 'flights']",,"['service', 'reach', 'night', 'flight', 'dump', 'stuff']",6,"['dump', 'flight', 'reach', 'service', 'night', 'stuff']",6,
21627,f,"['seat', 'little', 'cramped', 'sat', 'plane', 'legroom', 'smaller', 'difficult', 'legs', 'seat']",0.5738000273704529,"['economy_class', 'trolley', 'service', 'mini_cabin']",4,"['mini_cabin', 'trolley', 'service', 'economy_class']",4,"flight, plane, american_airlines, crew, people, airline, class, airport, problem, food"
15882,h,"['window', 'misaligned', 'leaning', 'bit', 'forward', 'surprised', 'boarded', 'airways', 'bird', 'fitted', 'new', 'american', 'seat', 'cover', 'instead', 'old', 'blue', 'seat', 'covers', 'tell', 'seats', 'padding', 'comfort', 'ones', 'older', 'airways', 'aircraft', 'smelled', 'new', 'nice', 'american', 'making', 'effort', 'fit', 'older', 'birds', 'new', 'seat', 'covers', 'seatback', 'ife', 'available', 'cost', 'laptops', 'electronic', 'devices', 'think', 'way', 'gives', 'personal', 'touch', 'overall', 'excellent', 'flight']",0.4097000062465668,"['reserve_seats', 'small_children', 'easy_access', 'hand_luggage', 'walk_away', 'row', 'seat', 'fate']",8,"['seat', 'row', 'hand_luggage', 'easy_access', 'fate', 'walk_away', 'small_children', 'reserve_seats']",8,"flight, plane, food, service, passenger, economy, staff, airline, crew, aircraft"
16430,e,"['short', 'hop', 'fort', 'wayne', 'chicagos', 'ord', 'connection', 'one', 'mind', 'small', 'jet', 'grateful', 'aa', 'offer', 'business', 'class', 'use', 'airline', 'ord', 'dfw', 'enjoy', 'business', 'class', 'service', 'older', 'jets', 'seat', 'use', 'refresh', 'offer', 'leg', 'room', 'normally', 'service', 'regional', 'jet']",0.5351999998092651,['view'],1,['view'],1,"flight, window, passenger, plane, bag, people, leg_room, american_airlines, bulkhead, service"
16944,h,"['husband', 'flew', 'aircraft', 'iad', 'lhr', '7617', 'lovely', 'business', 'class', 'experience', 'seat', 'spacious', 'comfortable', 'ample', 'storage', 'flat', 'bed', 'option', 'wonderul', 'slept', 'baby', 'crew', 'british', 'airways', 'impress', 'quick', 'anticipate', 'needs', 'asked', 'helpful', 'charming', 'experience', 'mention', 'philippa', 'particlar', 'lovely', 'woman', 'exceptionally', 'competent', 'job', 'given', 'choice', 'fly', 'business', 'class', 'ba', 'worth', 'extra', 'money', 'airlines', 'business', 'class', 'service', 'ba', 'job', 'ba']",0.629800021648407,"['lavatory', 'premium_economy', 'cabin', 'foot', 'advantage', 'bulkhead', 'seat', 'chair', 'face', 'leg_room', 'trip', 'foot']",12,"['seat', 'cabin', 'bulkhead', 'trip', 'leg_room', 'chair', 'face', 'premium_economy', 'lavatory', 'foot', 'advantage']",11,"flight, plane, food, service, passenger, economy, staff, airline, crew, aircraft"
11420,k,,0.5508999824523926,"['aircraft', 'im_510', 'knees_jammed', 'seat', 'thank_god', 'seat', 'knee_pain', 'hour', 'flight']",9,"['seat', 'knees_jammed', 'im_510', 'hour', 'flight', 'knee_pain', 'aircraft', 'thank_god']",8,"flight, plane, window, people, class, ticket, staff, experience, way, passenger"
14561,e,"['one', 'opportunities', 'air', 'travel', 'solo', 'seat', 'valuable', 'want', 'work', 'confidential', 'client', 'materials', 'seats', '2a', '3a', 'worth', 'cost', 'upgrade', 'class', 'want', 'work', 'flight']",0.28220000863075256,"['plane', 'cost', 'extremely_uncomfortable', 'window', 'strain', 'neck', 'look_outside', 'embraer', 'jet']",9,"['neck', 'strain', 'extremely_uncomfortable', 'embraer', 'jet', 'plane', 'cost', 'look_outside', 'window']",9,"flight, window, passenger, plane, bag, people, leg_room, american_airlines, bulkhead, service"
22870,l,"['52', 'legroom', 'issue', 'carry', 'large', 'tote', 'softsided', 'tote', 'bag', 'addition', 'purse', 'barely', 'squish', 'seat', 'middle', 'seat', 'lose', 'room', 'large', 'metal', 'box', 'nice', 'additional', 'room', 'store', 'stuff', 'seats', 'taking', 'overhead', 'space', 'seats', 'fine', 'overall', 'fly', 'jetblue', 'especially', 'major', 'airlines']",0.37790000438690186,"['seatback_entertainment', 'seat_doesnt_recline', 'armrest', 'width', 'leg_room']",5,"['seatback_entertainment', 'seat_doesnt_recline', 'armrest', 'leg_room', 'width']",5,"flight, service, food, passenger, plane, crew, window, business_class, class, meal"
11485,m,,0.4803999960422516,"['legroom', 'im_62', 'ft', 'ok', 'overhead_bins', 'handbaggage', 'borading', 'baggage', 'aircraft', 'air_canada', 'time', 'one_hour_delay']",12,"['handbaggage', 'one_hour_delay', 'baggage', 'overhead_bins', 'borading', 'im_62', 'air_canada', 'ok', 'aircraft', 'ft', 'legroom', 'time']",12,"flight, plane, passenger, economy, service, airline, business_class, staff, people, way"
26845,,"['swiss', 'business', 'allways', 'choicethe', 'service', 'food', 'delight', 'technology', 'plane', 'entertaiment', 'plane', 'peak', '15', 'years', 'ago', 'time', 'renovation']",,"['economy', 'ridiculously_small', 'fat', 'time', 'turn', 'upgrade', 'coupon', 'class', 'lack', 'comfort', 'seat']",11,"['turn', 'coupon', 'upgrade', 'seat', 'fat', 'lack', 'class', 'economy', 'comfort', 'ridiculously_small', 'time']",11,
28962,,"['additional', 'thing', 'notice', 'late', 'night', 'flight', 'row', 'work', 'station', 'right', 'light', 'work', 'station', 'rows', 'def', 'sleep']",,,0,[],0,
29183,,"['im', '57', '350', 'pounds', 'butt', 'wide', 'normally', 'manage', 'fit', 'airplane', 'seat', 'armrests', 'belt', 'extender', 'fine', 'little', 'regional', 'jets', 'flight', 'unable', 'way', 'seat', 'low', 'armrest', 'unmovable', 'wall', 'hurt', 'hurt', 'knees', 'jammed', 'seat', 'ahead', 'guy', 'leaned', 'truly', 'agonizing', 'flight', 'ive', 'sure', 'fly', 'type', 'plane', 'thank', 'goodness', 'hour', 'thank', 'goodness', 'gentleman', '4c', 'gracious', 'encroaching', 'usually', 'dont', 'encroach', 'seats', 'tiny']",,,0,[],0,
